INDEX,YEAR,MN,DT,HR,SLP,MSLP,DBT,WBT,DPT,RH,DD,FFF,RF,EVP
43057,2016,4,29,24,1008.9,1010.1,31.6,27.6,26.0,072,27,004,0.0,   
43057,2016,4,30,24,1009.3,1010.5,32.6,26.4,23.7,060,00,000,0.0,   
43057,2016,4,2,48,1007.2,1008.4,28.4,26.0,25.0,082,32,008,0.0,020
43057,2016,4,3,48,1008.5,1009.7,29.0,24.8,22.9,070,32,006,0.0,020
43057,2016,4,4,48,1005.5,1006.7,29.6,26.6,25.4,078,32,008,0.0,014
43057,2016,4,5,48,1006.0,1007.2,28.4,26.2,25.3,083,29,008,0.0,020
43057,2016,4,6,48,1007.5,1008.7,29.0,25.6,24.1,075,29,010,0.0,020
43057,2016,4,7,48,1006.6,1007.8,29.4,23.8,21.0,061,34,008,0.0,020
43057,2016,4,8,48,1005.9,1007.1,30.8,22.4,17.7,046,32,008,0.0,020
43057,2016,4,9,48,1007.0,1008.2,29.8,25.0,23.1,067,34,010,0.0,020
43057,2016,4,10,48,1007.9,1009.1,29.6,26.0,24.5,074,32,011,0.0,020
43057,2016,4,11,48,1007.5,1008.7,30.0,25.8,24.0,070,34,012,0.0,020
43057,2016,4,12,48,1005.5,1006.7,29.8,25.8,24.1,071,34,010,0.0,020
43057,2016,4,13,48,1004.3,1005.5,29.2,26.2,24.9,078,29,012,0.0,020
43057,2016,4,14,48,1005.0,1006.2,29.4,25.2,23.3,070,34,010,0.0,020
43057,2016,4,15,48,1005.9,1007.1,29.6,25.8,24.1,073,32,008,0.0,020
43057,2016,4,16,48,1006.4,1007.6,29.4,24.6,22.3,066,34,010,0.0,020
43057,2016,4,17,48,1005.7,1006.9,29.2,26.0,24.6,076,32,008,0.0,020
43057,2016,4,18,48,1004.3,1005.5,30.0,26.4,24.9,074,32,008,0.0,020
43057,2016,4,19,48,1005.1,1006.3,30.2,26.6,25.1,074,32,010,0.0,020
43057,2016,4,21,48,1007.1,1008.3,29.4,27.0,26.0,082,32,006,0.0,020
43057,2016,4,22,48,1007.1,1008.3,29.6,25.0,22.9,067,29,006,0.0,020
43057,2016,4,23,48,1005.2,1006.4,30.0,26.0,24.3,071,32,004,0.0,020
43057,2016,4,24,48,1004.9,1006.1,30.6,26.4,24.6,070,32,004,0.0,020
43057,2016,4,25,48,1005.6,1006.8,29.4,26.0,24.5,075,32,004,0.0,020
43057,2016,4,26,48,1006.0,1007.2,29.8,26.8,25.6,078,34,010,0.0,020
43057,2016,4,27,48,1004.2,1005.4,31.4,26.6,24.6,067,29,010,0.0,020
43057,2016,4,28,48,1004.4,1005.6,30.4,27.8,26.8,081,32,008,0.0,020
43057,2016,4,29,48,1006.2,1007.4,31.0,27.0,25.4,072,00,000,0.0,020
43057,2016,4,30,48,1006.6,1007.8,31.0,27.0,25.4,072,32,004,0.0,020
43057,2016,5,1,12,1008.7,1009.9,27.4,25.6,24.8,086,14,004,0.0,012
43057,2016,5,2,12,1008.9,1010.1,27.6,25.6,24.7,085,00,000,0.0,014
43057,2016,5,3,12,1008.2,1009.4,27.0,25.6,25.0,089,00,000,0.0,012
43057,2016,5,4,12,1007.9,1009.1,28.4,26.4,24.1,078,00,000,0.0,012
43057,2016,5,5,12,1009.4,1010.6,29.0,26.8,25.9,083,00,000,0.0,008
43057,2016,5,6,12,1008.8,1010.0,27.4,24.2,22.7,075,00,000,0.0,012
43057,2016,5,7,12,1008.4,1009.6,28.6,26.2,25.2,082,00,000,0.0,012
43057,2016,5,8,12,1009.4,1010.6,28.0,25.4,24.9,081,00,000,0.0,014
43057,2016,5,9,12,1009.8,1011.0,28.8,25.4,23.9,075,00,000,0.0,014
43057,2016,5,10,12,1008.2,1009.4,29.4,27.4,26.6,085,00,000,0.0,012
43057,2016,5,11,12,1008.7,1009.9,28.2,26.6,25.1,083,00,000,0.0,012
43057,2016,5,12,12,1007.3,1008.5,29.4,26.8,25.7,081,00,000,0.0,010
43057,2016,5,13,12,1007.3,1008.5,28.4,26.4,25.6,085,00,000,0.0,012
43057,2016,5,14,12,1008.4,1009.6,29.2,26.8,25.8,082,00,000,0.0,010
43057,2016,5,15,12,1008.0,1009.2,29.0,27.0,26.2,085,00,000,0.0,010
43057,2016,5,16,12,1006.2,1007.4,29.0,26.8,25.9,083,00,000,0.0,014
43057,2016,5,17,12,1004.1,1005.3,29.2,27.0,26.1,083,00,000,0.0,012
43057,2016,5,18,12,1002.5,1003.7,29.4,27.4,26.6,085,00,000,0.0,012
43057,2016,5,19,12,1002.3,1003.5,30.4,27.6,26.5,080,00,000,0.0,010
43057,2016,5,20,12,1004.0,1005.2,30.0,27.4,26.4,081,25,006,0.0,012
43057,2016,5,21,12,1006.1,1007.3,31.0,28.0,26.8,079,27,004,0.0,010
43057,2016,5,22,12,1007.1,1008.3,30.0,27.2,26.1,080,00,000,0.0,012
43057,2016,5,23,12,1007.9,1009.1,30.0,27.0,25.8,078,00,000,0.0,012
43057,2016,5,24,12,1008.1,1009.3,30.8,27.2,25.7,075,00,000,2.4,015
43057,2016,5,25,12,1007.3,1008.5,30.6,27.4,26.1,077,00,000,0.0,012
43057,2016,5,26,12,1007.1,1008.3,31.2,28.2,27.1,079,23,004,0.8,   
43057,2016,5,27,12,1008.0,1009.2,30.8,26.6,24.8,071,25,006,0.5,017
43057,2016,5,28,12,1008.3,1009.5,31.4,27.8,26.4,075,27,004,0.0,012
43057,2016,5,29,12,1007.7,1008.9,31.8,27.6,25.9,071,00,000,0.0,014
43057,2016,5,30,12,1006.3,1007.5,31.0,27.4,26.0,075,00,000,0.0,020
43057,2016,5,31,12,1007.3,1008.5,31.0,27.8,26.6,077,00,000,0.0,010
43057,2016,5,1,24,1008.3,1009.5,32.2,26.4,23.9,062,00,000,0.0,   
43057,2016,5,2,24,1008.9,1010.1,32.2,27.6,25.8,069,27,004,0.0,   
43057,2016,5,3,24,1008.4,1009.6,32.2,28.0,26.4,071,27,006,0.0,   
43057,2016,5,4,24,1008.2,1009.4,32.0,27.2,25.2,068,00,000,0.0,   
43057,2016,5,5,24,1009.2,1010.4,32.0,27.6,25.8,070,32,004,0.0,   
43057,2016,5,6,24,1009.5,1010.7,32.0,27.0,24.9,066,29,006,0.0,   
43057,2016,5,7,24,1008.4,1009.6,32.0,26.4,24.0,063,32,004,0.0,   
43057,2016,5,8,24,1009.7,1010.9,32.0,27.0,24.9,066,27,006,0.0,   
43057,2016,5,10,24,1009.1,1010.3,30.2,27.6,26.6,081,00,000,0.0,   
43057,2016,5,11,24,1009.0,1010.2,33.0,28.6,26.9,070,27,006,0.0,   
43057,2016,5,12,24,1007.2,1008.4,32.4,28.2,26.6,071,32,004,0.0,   
43057,2016,5,13,24,1007.0,1008.2,32.4,27.8,26.0,067,20,008,0.0,   
43057,2016,5,14,24,1008.5,1009.7,31.8,28.2,26.8,075,00,000,0.0,   
43057,2016,5,15,24,1008.4,1009.6,33.0,29.0,27.5,073,25,006,0.0,   
43057,2016,5,16,24,1005.8,1007.0,32.0,28.0,26.4,073,29,006,0.0,   
43057,2016,5,17,24,1004.1,1005.3,32.4,28.8,27.5,075,32,006,0.0,   
43057,2016,5,18,24,1002.6,1003.8,32.6,28.4,26.8,072,29,006,0.0,   
43057,2016,5,19,24,1002.8,1004.0,33.2,28.6,26.9,069,27,004,0.0,   
43057,2016,5,20,24,1004.4,1005.6,33.6,28.8,27.0,069,25,006,0.0,   
43057,2016,5,21,24,1006.4,1007.6,34.2,29.0,27.1,066,27,006,0.0,   
43057,2016,5,22,24,1007.2,1008.4,33.0,28.6,26.9,070,25,006,0.0,   
43057,2016,5,23,24,1008.3,1009.5,34.0,27.2,26.4,069,25,004,0.0,   
43057,2016,5,24,24,1007.8,1009.0,33.6,28.4,26.4,066,23,004,0.0,   
43057,2016,5,25,24,1007.5,1008.7,33.4,28.2,26.2,066,27,004,0.0,   
43057,2016,5,27,24,1008.6,1009.8,34.4,28.6,26.4,063,29,006,0.0,   
43057,2016,5,28,24,1008.4,1009.6,34.0,28.4,26.2,064,27,004,0.0,   
43057,2016,5,29,24,1007.8,1009.0,34.0,28.0,25.6,062,29,006,0.0,   
43057,2016,5,30,24,1006.5,1007.7,34.0,28.4,26.2,064,29,004,0.0,   
43057,2016,5,31,24,1007.6,1008.8,34.2,29.0,27.1,066,27,004,0.0,   
43057,2016,5,1,48,1005.6,1006.8,30.4,27.4,26.2,079,32,004,0.0,020
43057,2016,5,2,48,1006.3,1007.5,31.0,27.6,26.3,076,32,006,0.0,020
43057,2016,5,3,48,1005.4,1006.6,30.0,27.0,25.8,078,29,012,0.0,020
43057,2016,5,4,48,1005.6,1006.8,30.2,26.8,25.5,077,29,010,0.0,020
43057,2016,5,5,48,1005.5,1006.7,30.4,27.0,25.6,076,29,010,0.0,020
43057,2016,5,6,48,1005.1,1006.3,30.2,26.8,25.4,076,32,008,0.0,020
43057,2016,5,7,48,1005.3,1006.5,30.4,27.0,25.6,076,32,006,0.0,020
43057,2016,5,8,48,1007.0,1008.2,31.2,27.4,25.9,074,32,006,0.0,020
43057,2016,5,9,48,1004.9,1006.1,30.2,27.2,26.0,078,32,006,0.0,020
43057,2016,5,10,48,1005.5,1006.7,30.0,27.4,26.4,081,29,006,0.0,014
43057,2016,5,11,48,1006.2,1007.4,31.0,28.0,26.8,079,29,006,0.0,018
43057,2016,5,12,48,1003.2,1004.4,30.8,28.2,27.2,081,29,010,0.0,018
43057,2016,5,13,48,1003.8,1005.0,31.0,28.2,27.1,080,32,006,0.0,020
43057,2016,5,14,48,1004.4,1005.6,30.6,28.2,27.3,083,29,010,0.0,020
43057,2016,5,15,48,1005.1,1006.3,31.0,28.2,27.1,080,32,008,0.0,016
43057,2016,5,16,48,1002.0,1003.2,30.8,28.0,26.9,080,32,010,0.0,020
43057,2016,5,17,48,1000.2,1001.4,31.0,28.2,27.1,080,29,010,0.0,020
43057,2016,5,18,48,999.7,1000.9,32.0,28.6,27.3,076,29,010,0.0,020
43057,2016,5,19,48,998.8,1001.0,31.8,27.8,26.2,073,29,008,0.0,020
43057,2016,5,20,48,1001.7,1002.9,32.0,28.6,27.3,076,32,006,0.0,020
43057,2016,5,21,48,1004.5,1005.7,31.8,28.4,27.1,076,27,006,0.0,020
43057,2016,5,22,48,1005.5,1006.7,31.8,28.6,27.4,077,27,004,0.0,020
43057,2016,5,23,48,1006.2,1007.4,31.8,28.0,26.5,074,27,006,0.0,020
43057,2016,5,24,48,1005.0,1006.2,31.6,27.6,26.0,072,29,008,0.0,020
43057,2016,5,25,48,1004.0,1005.2,32.0,28.0,26.4,073,25,010,0.0,020
43057,2016,5,26,48,1005.5,1006.7,32.4,28.0,26.3,070,25,006,0.0,020
43057,2016,5,27,48,1006.7,1007.9,32.8,28.0,26.1,068,27,006,0.0,020
43057,2016,5,28,48,1005.6,1006.8,32.4,26.4,23.8,061,27,008,0.0,016
43057,2016,5,29,48,1005.0,1006.2,33.4,28.6,26.8,068,27,004,0.0,020
43057,2016,5,30,48,1004.1,1005.3,32.6,27.4,25.3,065,27,006,0.0,020
43057,2016,5,31,48,1004.7,1005.9,32.4,28.2,26.6,071,29,010,0.0,020
43057,2016,6,1,12,1008.5,1009.7,31.2,27.2,25.6,072,27,004,0.0,010
43057,2016,6,3,12,1006.4,1007.6,31.0,27.2,25.7,074,34,006,0.0,012
43057,2016,6,5,12,1007.2,1008.4,28.4,26.4,25.6,085,00,000,0.0,010
43057,2016,6,6,12,1006.4,1007.6,30.4,28.0,27.1,083,00,000,0.2,014
43057,2016,6,7,12,1006.0,1007.2,31.4,29.6,28.9,085,00,000,0.0,020
43057,2016,6,9,12,1005.4,1006.6,31.0,28.2,27.1,080,27,004,0.0,006
43057,2016,6,10,12,1006.1,1007.3,31.2,28.0,26.8,077,25,004,0.0,014
43057,2016,6,11,12,1006.6,1007.8,26.2,25.4,25.1,093,25,008,6.8,028
43057,2016,6,12,12,1006.3,1007.5,31.0,27.8,26.8,077,27,008,0.0,014
43057,2016,6,13,12,1006.6,1007.8,30.8,27.4,26.0,076,00,000,0.0,014
43057,2016,6,14,12,1006.4,1007.6,29.0,28.0,27.6,092,00,000,4.0,006
43057,2016,6,15,12,1004.7,1005.9,31.0,27.6,26.3,076,27,008,0.0,014
43057,2016,6,16,12,1004.1,1005.3,30.6,27.2,25.8,076,27,008,4.4,008
43057,2016,6,17,12,1004.6,1005.8,30.6,27.2,25.8,076,27,010,0.0,016
43057,2016,6,18,12,1005.4,1006.6,30.6,27.2,25.8,076,32,004,0.4,004
43057,2016,6,19,12,1003.6,1004.8,30.4,27.2,25.9,077,27,010,0.0,020
43057,2016,6,21,12,1001.8,1003.0,27.0,25.8,25.3,090,00,000,86.2,006
43057,2016,6,22,12,1004.1,1005.3,28.0,25.4,24.3,080,11,006,10.8,012
43057,2016,6,23,12,1004.4,1005.6,27.4,25.2,24.2,083,16,006,2.0,004
43057,2016,6,24,12,1003.8,1005.0,27.4,25.8,25.1,087,18,008,18.2,012
43057,2016,6,25,12,1004.3,1005.5,26.4,24.6,23.8,086,25,006,31.4,014
43057,2016,6,26,12,1004.2,1005.4,26.4,24.4,23.5,084,16,010,26.6,006
43057,2016,6,27,12,1002.3,1003.5,27.4,26.8,26.6,096,25,004,7.4,004
43057,2016,6,28,12,1001.4,1002.6,27.8,26.8,26.4,092,00,000,4.2,010
43057,2016,6,29,12,1003.1,1004.3,25.0,24.4,24.1,095,27,012,16.4,008
43057,2016,6,30,12,1003.4,1004.6,26.4,25.6,25.3,093,14,004,8.6,010
43057,2016,6,1,24,1008.2,1009.4,34.0,29.0,27.1,067,32,004,0.0,   
43057,2016,6,2,24,1007.5,1008.7,34.0,28.8,26.8,066,32,006,0.0,   
43057,2016,6,3,24,1006.4,1007.6,34.4,29.4,27.6,068,29,008,0.0,   
43057,2016,6,4,24,1007.1,1008.3,34.2,29.4,27.6,069,29,006,0.0,   
43057,2016,6,5,24,1006.5,1007.7,32.4,27.2,25.1,065,27,004,0.0,   
43057,2016,6,6,24,1006.8,1008.0,32.4,28.8,27.5,075,00,000,0.0,   
43057,2016,6,7,24,1006.1,1007.3,34.2,29.8,28.2,071,32,004,0.0,   
43057,2016,6,8,24,1005.3,1006.5,34.0,29.2,27.4,069,32,004,0.0,   
43057,2016,6,9,24,1005.0,1006.2,35.0,29.8,27.9,067,27,004,0.0,   
43057,2016,6,10,24,1005.8,1007.0,34.8,29.8,28.0,068,29,006,0.0,   
43057,2016,6,11,24,1007.1,1008.3,26.8,25.4,24.8,089,14,006,3.5,   
43057,2016,6,12,24,1006.8,1008.0,34.2,29.4,27.6,069,29,008,0.0,   
43057,2016,6,13,24,1007.3,1008.5,34.0,28.8,26.8,066,25,010,0.0,   
43057,2016,6,14,24,1006.6,1007.8,34.0,28.8,26.8,066,27,008,0.0,   
43057,2016,6,15,24,1005.2,1006.4,33.0,28.8,27.2,072,27,008,0.8,   
43057,2016,6,16,24,1004.6,1005.8,33.6,28.0,25.8,064,27,012,0.0,   
43057,2016,6,17,24,1005.1,1006.3,33.4,28.2,26.2,066,32,010,0.0,   
43057,2016,6,18,24,1005.2,1006.4,33.0,28.2,26.3,068,29,004,0.0,   
43057,2016,6,19,24,1003.7,1004.9,39.4,27.4,26.6,085,27,006,1.6,   
43057,2016,6,20,24,1002.7,1003.9,26.4,24.6,23.8,086,25,006,0.4,   
43057,2016,6,22,24,1004.4,1005.6,29.4,26.4,25.1,078,99,005,0.0,   
43057,2016,6,23,24,1004.4,1005.6,29.2,26.2,24.9,078,16,010,0.0,   
43057,2016,6,24,24,1003.6,1004.8,27.4,25.8,25.1,087,18,010,3.0,   
43057,2016,6,25,24,1004.5,1005.7,26.4,25.0,24.4,089,25,006,17.2,   
43057,2016,6,26,24,1004.1,1005.3,27.2,26.4,26.1,094,16,010,1.6,   
43057,2016,6,27,24,1002.5,1003.7,29.2,27.6,27.0,088,25,012,0.6,   
43057,2016,6,28,24,1001.8,1003.0,27.4,26.6,26.3,094,00,000,12.6,   
43057,2016,6,29,24,1004.3,1005.5,25.0,24.4,24.1,095,00,000,4.8,   
43057,2016,6,30,24,1003.2,1004.4,27.8,25.8,24.9,085,27,004,2.2,   
43057,2016,6,1,48,1004.6,1005.8,32.4,28.0,26.3,070,29,014,0.0,020
43057,2016,6,2,48,1003.8,1005.0,32.4,28.4,26.9,073,32,014,0.0,020
43057,2016,6,3,48,1003.4,1004.6,32.2,28.6,27.2,075,29,012,0.0,020
43057,2016,6,4,48,1003.6,1004.8,32.4,29.2,28.0,078,32,014,0.0,020
43057,2016,6,5,48,1003.6,1004.8,32.0,29.0,27.9,079,29,008,0.0,020
43057,2016,6,6,48,1003.0,1004.2,32.0,28.6,27.3,076,29,008,0.0,006
43057,2016,6,7,48,1003.5,1004.7,33.2,29.4,28.0,074,29,006,0.0,020
43057,2016,6,9,48,1002.0,1003.2,32.8,28.6,27.0,072,29,010,0.0,020
43057,2016,6,10,48,1003.7,1004.9,33.2,29.0,27.4,072,29,008,0.0,020
43057,2016,6,11,48,1005.3,1006.5,29.0,26.4,25.3,081,18,010,3.7,017
43057,2016,6,12,48,1004.4,1005.6,32.0,27.8,26.1,071,27,008,0.0,020
43057,2016,6,13,48,1005.4,1006.6,32.4,27.8,26.0,069,25,008,0.0,020
43057,2016,6,15,48,1003.0,1004.2,32.4,28.0,26.3,070,27,010,0.8,012
43057,2016,6,16,48,1002.5,1003.7,33.0,28.2,26.3,068,27,012,0.0,020
43057,2016,6,17,48,1002.3,1003.5,32.8,28.0,26.1,068,27,008,0.0,020
43057,2016,6,18,48,1002.1,1003.3,32.0,28.6,27.3,074,29,014,0.0,020
43057,2016,6,19,48,1001.7,1002.9,29.0,27.6,27.1,089,32,006,3.2,012
43057,2016,6,20,48,999.8,1001.0,26.4,24.4,23.5,084,00,000,24.2,002
43057,2016,6,21,48,1000.4,1001.6,29.8,26.4,25.0,075,27,006,0.0,020
43057,2016,6,22,48,1002.6,1003.8,28.4,26.2,25.3,083,25,010,0.0,016
43057,2016,6,23,48,1001.4,1002.6,28.4,26.2,25.3,083,99,005,5.8,006
43057,2016,6,24,48,1001.0,1002.2,26.2,25.0,24.5,090,25,016,26.8,008
43057,2016,6,25,48,1003.6,1004.8,26.6,25.0,24.3,087,25,012,95.8,010
43057,2016,6,26,48,1002.2,1003.4,25.8,25.2,24.9,095,29,012,25.8,008
43057,2016,6,27,48,1000.4,1001.6,26.4,25.8,25.5,095,11,004,6.0,010
43057,2016,6,28,48,1000.7,1001.9,26.4,25.8,25.5,095,27,004,65.8,010
43057,2016,6,29,48,1002.3,1003.5,26.0,25.2,24.9,093,25,010,8.2,010
43057,2016,6,30,48,1001.1,1002.3,26.4,25.8,25.5,095,25,010,6.6,006
43057,2016,7,1,12,1002.0,1003.2,26.6,26.0,25.2,095,25,006,47.4,004
43057,2016,7,2,12,1000.9,1002.1,27.0,26.8,26.7,098,25,018,51.6,010
43057,2016,7,3,12,1001.3,1002.5,27.0,26.4,26.2,095,25,012,10.8,008
43057,2016,7,4,12,1002.9,1004.1,27.0,26.4,26.2,095,25,012,25.8,008
43057,2016,7,6,12,1002.7,1003.9,27.2,26.2,25.8,092,25,006,4.6,010
43057,2016,7,7,12,1004.1,1005.3,27.6,26.6,26.2,092,25,008,3.4,004
43057,2016,7,8,12,1004.9,1006.1,27.4,26.0,25.4,089,25,012,2.6,006
43057,2016,7,9,12,1002.4,1003.6,27.8,26.8,26.4,092,25,010,2.2,006
43057,2016,7,10,12,1001.8,1003.0,28.0,26.4,25.7,087,25,016,0.0,006
43057,2016,7,11,12,1001.8,1003.0,27.4,26.8,26.6,095,29,014,1.6,016
43057,2016,7,12,12,1002.4,1003.6,28.0,27.2,26.9,094,25,018,0.8,012
43057,2016,7,13,12,1003.0,1004.2,27.4,27.0,26.8,097,27,008,15.0,010
43057,2016,7,14,12,1003.3,1004.5,27.2,26.4,26.1,094,25,008,5.2,012
43057,2016,7,15,12,1004.6,1005.8,25.4,25.0,24.8,097,00,000,7.6,006
43057,2016,7,16,12,1004.7,1005.9,27.4,26.4,26.0,092,27,006,1.0,008
43057,2016,7,17,12,1006.6,1007.8,26.0,26.0,26.0,100,00,000,23.6,006
43057,2016,7,18,12,1007.9,1009.1,26.8,25.8,25.4,092,25,006,6.2,010
43057,2016,7,19,12,1007.3,1008.5,26.0,25.8,25.7,098,27,014,37.6,008
43057,2016,7,20,12,1006.5,1007.7,25.6,25.2,25.0,097,00,000,3.7,010
43057,2016,7,21,12,1005.7,1006.9,25.8,25.4,25.2,097,00,000,13.5,010
43057,2016,7,22,12,1004.3,1005.5,26.2,25.6,25.3,095,29,006,6.8,010
43057,2016,7,23,12,1003.5,1004.7,26.2,25.2,25.1,098,14,008,13.6,010
43057,2016,7,24,12,1003.9,1005.1,26.4,25.6,25.3,093,00,000,0.2,016
43057,2016,7,25,12,1004.1,1005.3,27.0,26.4,26.2,095,00,000,0.2,006
43057,2016,7,26,12,1004.8,1006.0,26.8,26.6,26.5,098,00,000,0.8,006
43057,2016,7,27,12,1005.6,1006.8,25.4,25.0,24.8,097,00,000,1.9,008
43057,2016,7,28,12,1006.5,1007.7,25.0,25.0,25.0,100,00,000,26.1,004
43057,2016,7,30,12,1004.9,1006.1,25.0,24.8,24.7,098,29,004,66.6,006
43057,2016,7,31,12,1005.4,1006.6,27.4,26.4,26.0,092,25,008,5.6,006
43057,2016,7,1,24,1002.1,1003.3,27.4,26.2,25.7,090,25,006,0.4,   
43057,2016,7,2,24,1001.9,1003.1,26.2,26.0,25.9,098,25,012,19.4,   
43057,2016,7,3,24,1002.6,1003.8,28.4,27.0,26.4,089,25,010,0.0,   
43057,2016,7,4,24,1003.6,1004.8,27.8,27.0,26.7,094,25,012,4.0,   
43057,2016,7,5,24,1003.4,1004.6,28.2,27.2,26.8,092,00,000,0.4,   
43057,2016,7,6,24,1004.3,1005.5,27.2,26.0,25.5,090,29,010,2.4,   
43057,2016,7,7,24,1004.9,1006.1,27.6,25.6,24.7,085,29,006,0.6,   
43057,2016,7,8,24,1004.2,1005.4,28.6,26.8,26.1,086,25,012,0.0,   
43057,2016,7,9,24,1002.4,1003.6,28.2,26.4,25.7,086,25,018,0.0,   
43057,2016,7,10,24,1001.4,1002.6,28.2,26.8,26.2,089,25,012,0.6,   
43057,2016,7,11,24,1002.0,1003.2,28.0,26.6,26.0,089,29,030,0.0,   
43057,2016,7,12,24,1002.6,1003.8,28.2,26.8,26.2,089,25,018,0.8,   
43057,2016,7,13,24,1003.5,1004.7,29.2,27.4,26.7,086,27,012,0.0,   
43057,2016,7,14,24,1003.5,1004.7,29.0,26.8,25.9,083,25,012,0.2,   
43057,2016,7,15,24,1004.5,1005.7,26.2,25.4,25.1,093,00,000,6.2,   
43057,2016,7,16,24,1005.1,1006.3,30.0,27.4,26.4,081,25,018,0.0,   
43057,2016,7,17,24,1007.0,1008.2,28.0,27.2,26.9,094,25,008,3.2,   
43057,2016,7,18,24,1008.5,1009.7,26.4,25.8,25.5,095,25,010,5.2,   
43057,2016,7,19,24,1008.5,1009.7,25.4,25.4,25.4,100,27,020,13.2,   
43057,2016,7,20,24,1007.0,1008.2,27.8,26.6,26.1,090,27,004,4.0,   
43057,2016,7,21,24,1005.8,1007.0,26.4,25.4,25.0,092,00,000,0.6,   
43057,2016,7,22,24,1004.5,1005.7,28.4,27.2,26.4,089,29,006,0.2,   
43057,2016,7,23,24,1003.2,1004.4,27.8,27.0,26.7,094,27,004,3.2,   
43057,2016,7,24,24,1004.6,1005.2,28.0,26.6,26.0,089,00,000,0.0,   
43057,2016,7,25,24,1004.7,1005.9,29.4,27.2,26.3,083,00,000,0.0,   
43057,2016,7,26,24,1005.9,1007.1,25.0,24.8,24.7,098,27,004,10.6,   
43057,2016,7,28,24,1006.5,1007.7,25.8,25.6,25.5,098,00,000,0.6,   
43057,2016,7,29,24,1006.5,1007.7,25.2,25.2,25.2,100,00,000,22.2,   
43057,2016,7,30,24,1005.2,1006.4,26.6,26.6,26.6,100,00,000,25.4,   
43057,2016,7,31,24,1006.3,1007.5,27.8,26.8,26.4,092,25,014,0.8,   
43057,2016,7,1,48,999.5,1000.7,27.4,26.8,26.6,095,25,010,9.2,012
43057,2016,7,2,48,999.9,1001.1,27.8,26.8,26.4,092,25,010,33.8,008
43057,2016,7,3,48,1000.5,1001.7,28.0,26.6,26.0,090,25,008,6.0,004
43057,2016,7,4,48,1002.1,1003.3,26.2,25.6,25.3,095,25,008,17.8,008
43057,2016,7,5,48,1002.1,1003.3,27.2,26.0,25.5,090,25,004,3.8,010
43057,2016,7,6,48,1002.4,1003.6,28.0,25.8,24.9,083,27,012,3.2,008
43057,2016,7,7,48,1002.8,1004.0,27.4,26.2,25.7,090,29,010,3.8,012
43057,2016,7,8,48,1002.0,1003.2,28.6,26.8,26.1,086,25,010,0.2,020
43057,2016,7,9,48,1000.7,1001.9,28.2,26.8,26.2,089,29,028,1.0,010
43057,2016,7,10,48,1000.2,1001.4,27.0,26.4,26.2,095,25,022,3.4,004
43057,2016,7,11,48,1000.7,1001.9,28.2,26.8,26.2,089,25,018,0.2,004
43057,2016,7,12,48,1001.0,1002.2,28.6,26.8,26.1,086,25,014,1.0,010
43057,2016,7,13,48,1001.7,1002.9,28.4,25.8,24.7,080,27,018,1.3,013
43057,2016,7,14,48,1002.5,1003.7,25.0,24.6,24.4,096,32,010,18.0,020
43057,2016,7,15,48,1002.9,1004.1,29.0,27.0,26.2,085,25,008,9.0,020
43057,2016,7,17,48,1005.4,1006.6,27.2,26.6,26.4,095,25,006,6.8,008
43057,2016,7,18,48,1006.1,1007.3,26.6,26.4,26.3,098,25,010,18.2,008
43057,2016,7,20,48,1004.5,1005.7,26.4,25.4,25.0,092,00,000,5.6,016
43057,2016,7,21,48,1003.6,1004.8,26.4,25.8,25.5,095,18,006,3.2,002
43057,2016,7,22,48,1002.4,1003.6,27.8,27.2,26.9,095,27,008,1.6,010
43057,2016,7,23,48,1001.7,1002.9,30.0,28.0,27.2,085,29,006,3.4,014
43057,2016,7,24,48,1001.9,1003.1,28.2,26.6,25.9,087,25,004,0.2,014
43057,2016,7,25,48,1002.3,1003.5,28.6,26.8,26.1,086,00,000,0.0,014
43057,2016,7,26,48,1003.4,1004.6,26.8,25.8,25.4,092,00,000,22.4,010
43057,2016,7,27,48,1004.8,1006.0,26.4,25.8,25.5,095,00,000,6.2,012
43057,2016,7,28,48,1003.7,1004.9,27.4,26.2,25.7,090,00,000,0.8,002
43057,2016,7,29,48,1003.0,1004.2,26.2,26.0,25.9,098,00,000,28.8,008
43057,2016,7,30,48,1002.6,1003.8,27.4,26.2,25.7,090,29,010,29.4,010
43057,2016,7,31,48,1004.0,1005.2,25.6,25.4,25.3,098,29,010,9.8,008
43057,2016,8,1,12,1004.6,1005.8,26.0,25.2,24.9,093,00,000,28.2,012
43057,2016,8,2,12,1002.4,1003.6,27.0,26.2,25.9,093,27,004,5.2,008
43057,2016,8,3,12,1001.8,1003.0,26.6,26.0,25.7,095,27,018,1.4,008
43057,2016,8,4,12,1002.3,1003.5,26.8,26.2,26.0,095,27,010,8.2,008
43057,2016,8,5,12,1001.6,1002.8,26.2,26.2,26.2,100,29,012,34.6,016
43057,2016,8,6,12,1002.9,1004.1,27.4,26.6,26.3,094,25,014,10.0,006
43057,2016,8,7,12,1004.3,1005.5,27.4,25.8,25.1,087,27,010,7.4,014
43057,2016,8,8,12,1005.3,1006.5,27.6,26.4,25.9,090,27,018,1.6,016
43057,2016,8,9,12,1005.3,1006.5,27.6,26.4,25.9,090,27,010,0.8,008
43057,2016,8,10,12,1005.4,1006.6,28.0,26.6,26.0,089,27,012,2.6,020
43057,2016,8,12,12,1007.6,1008.8,28.0,27.0,26.6,092,25,008,19.2,012
